id,treatment,age,female,black,hispanic,white,democrat,republican,trans_therm_t0,trans_therm_t1,trans_therm_t2,trans_therm_t3,trans_law_t3,responded_t1,responded_t3
66774,1,60,0,0,0,1,1,0,50,NA,NA,NA,NA,0,0
33400,0,61,0,0,1,0,0,1,22,NA,NA,NA,NA,0,0
28535,0,58,1,0,1,0,0,1,37,NA,NA,NA,NA,0,0
13347,0,24,0,0,1,0,0,1,40,NA,NA,NA,NA,0,0
12863,1,43,0,1,0,0,1,0,0,NA,NA,NA,NA,0,0
44114,1,40,1,1,0,0,0,0,50,NA,NA,NA,NA,0,0
22269,1,77,0,0,0,1,0,1,50,80,50,NA,NA,1,0
13332,0,24,0,1,0,0,1,0,50,NA,NA,NA,NA,0,0
60712,1,55,0,0,1,0,0,0,100,83,71,81,3,1,1
43565,1,40,1,0,0,1,0,0,50,NA,14,35,1,0,1
25309,1,72,1,1,0,0,1,0,0,21,50,50,2,1,1
8712,1,55,1,1,0,0,1,0,100,NA,NA,NA,NA,0,0
48090,0,62,1,0,1,0,0,0,89,NA,NA,NA,NA,0,0
26568,1,27,1,0,1,0,0,1,49,NA,NA,NA,NA,0,0
47253,1,57,1,0,1,0,0,1,30,NA,NA,NA,NA,0,0
18833,1,63,1,0,1,0,0,1,50,NA,NA,NA,NA,0,0
63647,1,26,0,0,1,0,0,0,94,100,85,100,3,1,1
38887,1,53,1,0,1,0,0,1,100,NA,50,50,-3,0,1
30359,1,53,0,0,0,1,0,1,0,0,0,0,-3,1,1
46065,1,43,1,1,0,0,1,0,50,NA,NA,NA,NA,0,0
50992,0,71,1,1,0,0,1,0,50,50,0,NA,NA,1,0
38836,0,27,0,1,0,0,0,0,50,50,50,NA,NA,1,0
11719,0,30,1,1,0,0,1,0,50,0,25,NA,NA,1,0
64791,0,63,0,0,0,1,1,0,60,NA,NA,NA,NA,0,0
15872,1,60,0,0,0,1,1,0,100,100,100,100,2,1,1
43661,1,59,0,0,0,1,0,0,50,60,54,71,2,1,1
4206,1,43,0,0,0,1,0,1,9,NA,NA,NA,NA,0,0
44921,0,80,1,0,0,1,1,0,7,0,50,23,0,1,1
65511,0,53,0,0,0,1,1,0,50,41,49,50,1,1,1
28043,0,48,1,0,0,1,0,1,50,49,50,50,1,1,1
42495,0,27,0,1,0,0,1,0,94,NA,NA,NA,NA,0,0
42779,0,34,0,1,0,0,0,1,100,NA,NA,NA,NA,0,0
45458,1,61,1,1,0,0,0,0,100,NA,NA,NA,NA,0,0
734,0,24,0,1,0,0,1,0,22,20,34,42,-1,1,1
41103,0,30,0,1,0,0,1,0,20,36,50,40,0,1,1
49442,0,62,1,1,0,0,1,0,50,50,50,50,0,1,1
13262,0,66,1,1,0,0,1,0,0,NA,NA,NA,NA,0,0
59738,0,54,1,0,1,0,1,0,50,50,57,60,1,1,1
44717,0,59,0,0,1,0,0,1,50,50,50,30,-1,1,1
44606,0,25,0,1,0,0,1,0,50,NA,NA,NA,NA,0,0
21811,1,62,0,1,0,0,1,0,50,NA,NA,NA,NA,0,0
63797,1,23,1,0,0,0,0,0,85,NA,NA,NA,NA,0,0
45058,0,23,1,1,0,0,1,0,88,NA,NA,NA,NA,0,0
63218,0,44,1,0,1,0,0,0,52,NA,NA,NA,NA,0,0
65967,1,56,0,0,1,0,1,0,51,NA,NA,NA,NA,0,0
61974,0,56,1,0,1,0,1,0,35,20,25,31,1,1,1
46899,0,24,1,0,1,0,1,0,90,90,80,70,0,1,1
38192,0,35,1,0,1,0,1,0,84,86,58,63,3,1,1
36782,0,62,0,1,0,0,0,0,50,NA,NA,NA,NA,0,0
38332,0,61,1,1,0,0,1,0,50,NA,NA,NA,NA,0,0
17926,1,55,1,0,1,0,0,1,50,NA,NA,NA,NA,0,0
40705,1,56,1,0,0,1,1,0,100,NA,NA,NA,NA,0,0
53925,1,19,0,0,0,1,0,0,50,100,70,100,3,1,1
18303,1,47,1,0,1,0,0,1,50,NA,NA,NA,NA,0,0
46090,0,42,0,0,1,0,0,0,73,88,60,72,3,1,1
53587,0,58,1,0,0,1,0,0,76,80,72,82,2,1,1
47148,1,65,0,0,0,1,1,0,80,NA,NA,NA,NA,0,0
38154,1,50,1,0,1,0,0,1,50,NA,NA,NA,NA,0,0
36930,0,80,0,0,0,1,1,0,62,100,76,50,3,1,1
26012,0,69,1,0,0,1,1,0,88,65,91,96,3,1,1
18226,0,53,1,0,0,1,0,1,46,48,50,50,1,1,1
13057,0,56,0,0,0,1,1,0,80,50,62,92,3,1,1
58799,0,30,0,0,1,0,0,1,100,NA,NA,NA,NA,0,0
8193,0,20,0,1,0,0,1,0,0,NA,NA,NA,NA,0,0
34235,0,41,1,0,1,0,0,0,89,NA,NA,NA,NA,0,0
7359,1,52,1,0,1,0,0,1,50,NA,NA,NA,NA,0,0
33628,1,44,1,1,0,0,1,0,88,50,50,50,1,1,1
67763,0,18,1,0,1,0,0,0,50,50,50,50,-1,1,1
1509,0,46,1,0,1,0,1,0,50,76,50,0,-1,1,1
40801,0,42,1,0,1,0,1,0,0,50,50,2,-1,1,1
31350,1,25,1,0,1,0,0,1,100,NA,NA,NA,NA,0,0
21602,1,49,1,0,0,1,0,1,25,NA,NA,NA,NA,0,0
27425,1,28,0,0,1,0,1,0,60,NA,NA,NA,NA,0,0
67344,1,57,1,0,0,1,0,1,50,NA,NA,NA,NA,0,0
65609,1,53,0,0,1,0,0,1,50,NA,NA,NA,NA,0,0
9649,0,24,0,0,1,0,0,0,75,NA,NA,NA,NA,0,0
50659,1,77,1,0,1,0,0,0,31,NA,NA,NA,NA,0,0
8501,1,73,0,0,1,0,0,0,50,NA,NA,NA,NA,0,0
58933,0,60,1,0,0,1,0,1,50,NA,NA,NA,NA,0,0
61633,1,21,0,0,0,0,0,0,50,NA,50,74,3,0,1
56173,0,52,1,0,0,1,0,1,50,NA,NA,NA,NA,0,0
8622,0,61,0,0,0,1,1,0,0,NA,NA,NA,NA,0,0
23927,1,77,0,0,1,0,0,0,50,NA,NA,NA,NA,0,0
57422,1,44,0,0,1,0,0,1,50,NA,NA,NA,NA,0,0
3186,1,22,0,0,1,0,1,0,10,NA,NA,NA,NA,0,0
21726,1,53,1,0,1,0,0,1,0,NA,NA,NA,NA,0,0
17639,1,23,0,0,1,0,0,1,0,NA,NA,NA,NA,0,0
49314,0,59,1,1,0,0,1,0,32,NA,NA,NA,NA,0,0
60947,0,47,0,0,1,0,1,0,75,NA,NA,NA,NA,0,0
32961,1,63,0,0,1,0,0,1,11,NA,NA,NA,NA,0,0
33305,0,52,1,0,1,0,0,1,0,NA,NA,0,-3,0,1
35596,0,49,0,0,0,1,0,1,0,NA,1,10,-3,0,1
36823,0,33,1,0,1,0,0,0,8,NA,NA,NA,NA,0,0
19975,0,33,0,0,1,0,0,1,0,NA,NA,NA,NA,0,0
49803,1,59,0,0,1,0,0,1,50,NA,NA,NA,NA,0,0
23217,1,61,1,0,1,0,0,1,49,NA,NA,NA,NA,0,0
62933,1,75,0,0,1,0,0,1,4,NA,NA,NA,NA,0,0
66097,1,29,1,0,1,0,0,0,50,NA,NA,NA,NA,0,0
29259,1,52,0,0,0,1,1,0,100,NA,NA,NA,NA,0,0
305,1,52,1,0,1,0,1,0,70,NA,NA,NA,NA,0,0
65931,0,54,1,0,1,0,1,0,36,NA,NA,NA,NA,0,0
60825,0,66,0,0,1,0,1,0,31,NA,NA,NA,NA,0,0
43102,0,42,0,1,0,0,1,0,50,NA,NA,NA,NA,0,0
14547,1,37,0,0,1,0,0,1,50,27,50,25,2,1,1
26107,1,83,0,0,1,0,0,1,0,0,0,10,-3,1,1
66380,0,30,1,0,1,0,0,0,56,NA,NA,NA,NA,0,0
56981,0,33,1,0,1,0,0,0,50,NA,NA,NA,NA,0,0
46136,0,77,0,0,0,1,0,1,0,0,50,0,0,1,1
55016,0,66,1,0,1,0,0,1,0,0,0,0,-2,1,1
16851,0,64,0,0,0,1,1,0,50,50,50,50,3,1,1
6135,0,76,1,0,0,1,1,0,50,50,50,50,2,1,1
64637,1,55,0,0,1,0,1,0,100,NA,NA,NA,NA,0,0
18329,1,53,1,1,0,0,1,0,87,NA,NA,NA,NA,0,0
13419,0,72,1,0,1,0,1,0,94,50,65,85,2,1,1
66653,1,49,1,0,0,1,1,0,100,NA,NA,NA,NA,0,0
8827,1,36,1,0,0,1,1,0,100,NA,NA,NA,NA,0,0
25237,1,62,1,0,0,1,1,0,100,NA,NA,NA,NA,0,0
60341,1,52,1,0,1,0,1,0,50,NA,NA,NA,NA,0,0
19812,1,24,1,0,1,0,0,1,100,NA,NA,NA,NA,0,0
7928,1,62,0,0,0,1,1,0,90,NA,NA,NA,NA,0,0
31038,0,41,1,0,0,1,0,1,99,NA,NA,NA,NA,0,0
62326,1,36,1,1,0,0,1,0,50,NA,NA,NA,NA,0,0
15888,1,45,1,0,1,0,0,1,50,NA,NA,NA,NA,0,0
15124,1,46,0,0,1,0,0,1,50,NA,NA,NA,NA,0,0
56159,0,40,1,0,1,0,1,0,50,50,50,50,2,1,1
2923,0,NA,1,0,0,1,0,0,2,NA,NA,NA,NA,0,0
39327,0,66,1,0,0,1,0,1,50,NA,NA,NA,NA,0,0
664,1,40,1,1,0,0,1,0,2,NA,NA,NA,NA,0,0
14840,1,39,0,1,0,0,1,0,36,NA,NA,NA,NA,0,0
62221,1,41,0,0,1,0,0,0,93,NA,NA,NA,NA,0,0
22513,1,55,1,0,1,0,0,1,50,NA,NA,NA,NA,0,0
32355,1,46,1,0,0,1,0,0,48,NA,NA,NA,NA,0,0
41101,0,24,0,0,1,0,0,0,50,NA,NA,NA,NA,0,0
4168,1,19,0,0,1,0,0,0,50,NA,NA,NA,NA,0,0
43784,1,29,0,0,1,0,1,0,50,NA,NA,NA,NA,0,0
45057,1,51,1,0,0,1,0,0,50,NA,NA,NA,NA,0,0
40571,1,55,0,1,0,0,1,0,50,50,50,50,2,1,1
27126,1,58,1,1,0,0,1,0,60,NA,NA,NA,NA,0,0
8,0,40,0,0,0,1,0,0,50,NA,NA,NA,NA,0,0
45146,0,34,1,0,0,1,0,1,50,NA,NA,NA,NA,0,0
1901,0,19,1,0,1,0,0,0,100,NA,NA,NA,NA,0,0
28502,0,49,0,0,1,0,0,1,70,NA,NA,NA,NA,0,0
12401,0,42,1,0,1,0,0,0,89,NA,NA,NA,NA,0,0
60043,1,74,0,0,0,1,1,0,50,NA,NA,NA,NA,0,0
17766,0,48,1,0,1,0,0,1,100,NA,NA,NA,NA,0,0
7090,0,76,1,0,1,0,0,1,100,NA,NA,NA,NA,0,0
5005,0,64,1,0,1,0,0,1,50,NA,NA,NA,NA,0,0
31938,0,41,0,0,1,0,0,0,41,NA,NA,NA,NA,0,0
17552,0,43,1,1,0,0,1,0,0,NA,NA,NA,NA,0,0
42295,0,19,1,1,0,0,1,0,0,NA,NA,NA,NA,0,0
65044,0,69,0,0,1,0,1,0,50,NA,NA,NA,NA,0,0
30381,0,69,1,0,1,0,1,0,50,NA,NA,NA,NA,0,0
41314,1,60,0,0,0,1,0,0,50,NA,NA,NA,NA,0,0
1370,1,60,1,0,1,0,0,1,36,NA,NA,NA,NA,0,0
50257,1,69,0,0,0,1,1,0,100,NA,NA,NA,NA,0,0
5047,0,23,1,0,1,0,0,0,100,NA,NA,NA,NA,0,0
44254,0,47,1,0,0,1,0,0,50,50,50,50,1,1,1
22412,1,53,0,0,1,0,1,0,100,NA,NA,NA,NA,0,0
33043,1,42,0,0,1,0,1,0,100,NA,NA,NA,NA,0,0
43347,1,68,1,0,1,0,1,0,50,30,63,50,0,1,1
6751,0,25,1,0,1,0,0,0,50,NA,NA,NA,NA,0,0
26253,1,69,1,0,0,1,1,0,50,50,100,50,2,1,1
54104,1,50,0,0,1,0,0,1,0,NA,NA,NA,NA,0,0
45704,0,51,0,0,1,0,0,0,0,15,6,6,-2,1,1
45636,0,72,0,0,0,1,1,0,0,25,30,30,0,1,1
32014,0,59,1,0,0,1,0,0,100,84,100,50,2,1,1
48883,1,69,0,0,1,0,0,1,0,0,0,0,-2,1,1
51188,1,66,1,0,1,0,0,1,50,0,23,10,-1,1,1
45345,0,34,1,0,1,0,1,0,62,NA,NA,NA,NA,0,0
60908,0,69,0,0,0,1,0,1,29,NA,NA,NA,NA,0,0
12217,1,29,0,0,1,0,0,1,50,NA,NA,NA,NA,0,0
25154,1,34,1,0,1,0,0,0,50,NA,NA,NA,NA,0,0
58419,0,42,1,0,0,1,0,1,50,NA,NA,NA,NA,0,0
41504,0,64,1,0,0,1,1,0,50,85,60,50,2,1,1
16646,1,23,1,0,1,0,0,0,100,NA,NA,NA,NA,0,0
64536,1,56,0,0,1,0,0,1,50,NA,NA,NA,NA,0,0
4199,0,39,1,0,1,0,0,1,100,NA,NA,NA,NA,0,0
4814,0,47,0,0,1,0,1,0,50,50,50,50,2,1,1
56015,1,54,1,0,1,0,0,0,100,NA,NA,NA,NA,0,0
2861,1,24,1,1,0,0,1,0,50,NA,NA,NA,NA,0,0
38716,1,80,1,0,0,1,1,0,50,NA,NA,NA,NA,0,0
58351,0,39,0,0,0,1,1,0,100,NA,NA,NA,NA,0,0
4426,0,38,0,0,0,1,1,0,84,NA,NA,NA,NA,0,0
32257,1,52,0,0,1,0,1,0,50,NA,NA,NA,NA,0,0
27573,1,50,1,0,1,0,1,0,100,NA,NA,NA,NA,0,0
48256,1,41,0,0,0,1,0,1,16,50,23,30,0,1,1
36700,1,38,1,1,0,0,1,0,0,75,10,10,-2,1,1
28529,1,43,0,0,0,1,1,0,100,100,100,100,3,1,1
48071,1,43,1,0,0,1,1,0,77,99,78,78,3,1,1
15927,1,43,1,0,0,1,1,0,100,99,50,97,3,1,1
20483,0,30,0,0,1,0,0,1,71,50,84,89,2,1,1
48371,0,28,1,0,1,0,0,1,50,76,95,100,2,1,1
13844,1,76,1,0,1,0,0,1,67,NA,NA,NA,NA,0,0
23931,1,54,1,0,1,0,0,1,100,NA,NA,NA,NA,0,0
49760,1,36,0,0,1,0,1,0,50,65,80,75,2,1,1
49499,1,54,1,0,1,0,0,0,60,NA,NA,NA,NA,0,0
17030,1,21,1,0,1,0,0,0,62,NA,NA,NA,NA,0,0
35698,1,53,1,0,1,0,0,0,50,NA,NA,NA,NA,0,0
13843,0,55,1,0,1,0,1,0,50,NA,NA,NA,NA,0,0
42932,1,61,1,0,0,1,0,0,100,82,93,89,2,1,1
2442,0,65,1,0,0,1,1,0,100,NA,NA,NA,NA,0,0
20469,1,63,1,0,0,1,0,1,70,NA,NA,NA,NA,0,0
37951,0,21,1,0,0,1,0,0,69,NA,NA,NA,NA,0,0
29917,0,25,0,1,0,0,0,0,50,NA,NA,NA,NA,0,0
57556,0,52,1,1,0,0,1,0,40,NA,NA,NA,NA,0,0
20527,1,26,1,1,0,0,1,0,34,NA,NA,NA,NA,0,0
1516,1,19,0,1,0,0,1,0,9,NA,NA,NA,NA,0,0
62204,1,80,0,0,0,1,0,1,50,50,50,40,2,1,1
67439,1,37,1,0,1,0,1,0,100,100,95,100,2,1,1
1642,0,40,1,0,1,0,1,0,100,NA,NA,NA,NA,0,0
14288,0,47,1,0,1,0,0,0,100,100,100,100,3,1,1
51514,0,47,0,0,0,1,0,1,74,50,100,50,2,1,1
20932,0,65,1,0,1,0,0,1,50,NA,NA,NA,NA,0,0
2669,0,26,1,0,1,0,1,0,100,NA,NA,NA,NA,0,0
42645,1,25,0,0,1,0,0,0,64,NA,NA,NA,NA,0,0
17487,0,64,0,0,0,1,0,1,50,NA,NA,NA,NA,0,0
49955,1,31,1,1,0,0,1,0,100,NA,NA,NA,NA,0,0
34505,1,41,1,1,0,0,0,0,36,NA,NA,NA,NA,0,0
32208,0,55,1,0,0,1,0,0,40,50,50,50,1,1,1
43384,0,38,1,1,0,0,1,0,50,NA,NA,NA,NA,0,0
48334,1,29,0,1,0,0,1,0,71,NA,NA,NA,NA,0,0
36061,0,71,1,0,0,1,1,0,88,NA,NA,NA,NA,0,0
50689,0,23,1,1,0,0,1,0,0,NA,NA,NA,NA,0,0
54853,0,63,1,0,0,1,0,1,29,NA,NA,NA,NA,0,0
7310,0,62,0,0,0,1,1,0,32,NA,NA,NA,NA,0,0
45002,1,73,1,0,0,1,1,0,100,NA,NA,NA,NA,0,0
49109,0,68,0,0,0,1,1,0,50,NA,NA,NA,NA,0,0
31116,1,53,0,1,0,0,1,0,44,NA,NA,NA,NA,0,0
58777,1,29,1,0,1,0,1,0,50,NA,NA,NA,NA,0,0
32719,1,20,1,1,0,0,1,0,71,NA,NA,NA,NA,0,0
18963,1,61,1,1,0,0,1,0,50,NA,NA,NA,NA,0,0
34823,0,37,0,0,0,1,0,0,76,NA,NA,NA,NA,0,0
32813,0,51,1,0,1,0,0,1,50,50,NA,91,3,1,1
43668,0,40,1,1,0,0,1,0,100,NA,NA,NA,NA,0,0
50950,0,19,1,1,0,0,0,1,56,NA,NA,NA,NA,0,0
23309,0,43,0,1,0,0,1,0,50,NA,NA,NA,NA,0,0
45853,1,51,1,1,0,0,1,0,97,NA,NA,NA,NA,0,0
19173,1,27,0,1,0,0,0,0,50,NA,NA,NA,NA,0,0
23190,1,68,0,0,0,1,0,1,0,5,50,20,-3,1,1
31957,1,25,1,0,1,0,1,0,0,NA,NA,NA,NA,0,0
33248,1,47,1,1,0,0,1,0,0,NA,NA,NA,NA,0,0
6564,0,32,0,0,1,0,1,0,43,NA,NA,NA,NA,0,0
13237,0,38,1,0,1,0,0,0,50,NA,NA,NA,NA,0,0
13002,1,49,1,1,0,0,1,0,84,96,97,100,3,1,1
8239,1,26,0,1,0,0,1,0,91,100,100,97,3,1,1
44985,1,20,1,1,0,0,1,0,100,100,100,100,3,1,1
54089,0,44,0,1,0,0,0,0,9,NA,NA,NA,NA,0,0
31344,1,66,1,1,0,0,1,0,50,NA,NA,NA,NA,0,0
9795,0,26,1,1,0,0,1,0,50,NA,NA,NA,NA,0,0
4305,0,59,0,0,1,0,0,1,0,NA,NA,NA,NA,0,0
58696,1,77,0,0,1,0,1,0,35,NA,NA,NA,NA,0,0
51489,1,72,1,0,1,0,1,0,50,NA,NA,NA,NA,0,0
55614,1,30,1,1,0,0,1,0,0,NA,NA,NA,NA,0,0
5992,1,21,1,0,1,0,1,0,100,NA,NA,NA,NA,0,0
31206,1,73,1,0,1,0,0,0,50,NA,NA,NA,NA,0,0
30842,0,31,1,0,0,1,1,0,100,NA,NA,NA,NA,0,0
54401,0,20,1,0,0,1,1,0,50,NA,NA,NA,NA,0,0
60177,0,41,0,1,0,0,1,0,100,100,100,100,3,1,1
8593,1,17,1,0,1,0,1,0,83,NA,NA,NA,NA,0,0
26113,1,16,0,0,1,0,1,0,88,NA,NA,NA,NA,0,0
17492,0,51,1,0,1,0,1,0,50,100,NA,50,3,1,1
50882,0,24,0,0,1,0,1,0,79,51,71,50,0,1,1
67232,1,60,1,1,0,0,1,0,100,NA,NA,NA,NA,0,0
18877,0,47,1,1,0,0,1,0,50,97,91,85,-1,1,1
68043,1,30,1,0,0,1,0,1,0,49,22,16,-3,1,1
3312,1,59,1,0,1,0,0,0,18,NA,70,NA,NA,0,0
12682,1,67,0,0,0,1,0,0,50,NA,NA,NA,NA,0,0
47681,0,23,0,0,1,0,0,0,45,51,50,50,0,1,1
31888,0,20,1,0,1,0,0,0,85,68,74,50,2,1,1
13138,1,53,0,0,1,0,1,0,50,NA,61,50,3,0,1
64101,1,64,1,0,1,0,0,0,50,NA,NA,NA,NA,0,0
40974,0,29,1,0,1,0,1,0,74,NA,NA,NA,NA,0,0
66589,1,38,1,1,0,0,1,0,60,NA,NA,NA,NA,0,0
18967,1,62,0,0,0,1,1,0,50,NA,NA,NA,NA,0,0
58836,1,32,1,0,1,0,1,0,80,NA,NA,NA,NA,0,0
56974,1,42,1,0,0,1,1,0,19,NA,NA,NA,NA,0,0
59182,0,63,1,0,0,1,0,0,52,NA,NA,NA,NA,0,0
33061,0,68,1,1,0,0,1,0,43,NA,NA,NA,NA,0,0
59362,0,35,1,0,0,1,0,1,50,NA,NA,NA,NA,0,0
62197,0,71,1,1,0,0,1,0,0,NA,NA,NA,NA,0,0
12615,0,18,1,1,0,0,1,0,100,NA,NA,NA,NA,0,0
44159,0,26,1,1,0,0,1,0,100,NA,NA,NA,NA,0,0
22294,0,22,1,0,1,0,0,0,0,NA,NA,NA,NA,0,0
21156,0,19,1,0,1,0,0,0,23,NA,NA,NA,NA,0,0
48298,0,56,1,0,0,1,1,0,50,50,50,50,0,1,1
4014,1,84,1,0,1,0,0,1,50,NA,NA,NA,NA,0,0
67247,1,25,1,0,1,0,1,0,100,96,50,50,2,1,1
911,1,19,0,0,1,0,0,0,80,79,80,80,3,1,1
48532,0,31,1,0,1,0,0,1,25,NA,NA,NA,NA,0,0
65370,0,54,1,1,0,0,1,0,50,NA,NA,NA,NA,0,0
49192,0,44,0,0,1,0,0,1,38,NA,NA,NA,NA,0,0
53953,0,43,1,0,1,0,0,1,49,NA,NA,NA,NA,0,0
18146,1,68,1,0,0,0,1,0,50,NA,NA,NA,NA,0,0
13451,1,32,1,1,0,0,0,0,100,NA,NA,NA,NA,0,0
2735,0,61,1,1,0,0,1,0,1,NA,NA,NA,NA,0,0
46952,0,43,1,1,0,0,1,0,100,NA,NA,NA,NA,0,0
23412,1,59,0,0,0,1,0,0,50,NA,NA,NA,NA,0,0
49596,1,63,1,0,1,0,0,0,30,NA,NA,NA,NA,0,0
14269,1,48,1,0,1,0,0,0,50,NA,NA,NA,NA,0,0
36738,1,39,1,1,0,0,1,0,100,NA,NA,NA,NA,0,0
39021,1,49,0,0,1,0,0,1,50,NA,NA,NA,NA,0,0
54914,1,39,1,0,1,0,0,0,50,NA,NA,NA,NA,0,0
61098,0,60,1,1,0,0,1,0,11,NA,NA,NA,NA,0,0
35134,0,35,0,0,1,0,1,0,100,NA,NA,NA,NA,0,0
44398,0,18,1,1,0,0,0,0,50,NA,NA,NA,NA,0,0
64864,0,45,1,1,0,0,0,0,7,NA,NA,NA,NA,0,0
17788,0,48,1,1,0,0,1,0,50,50,80,50,0,1,1
23813,0,72,1,0,0,1,1,0,49,NA,NA,NA,NA,0,0
49468,1,66,1,1,0,0,0,0,50,NA,NA,NA,NA,0,0
52059,1,34,0,1,0,0,1,0,100,NA,NA,NA,NA,0,0
40481,0,65,0,0,1,0,0,0,50,NA,NA,NA,NA,0,0
36878,0,28,1,1,0,0,1,0,50,50,50,100,3,1,1
31457,0,53,1,1,0,0,1,0,50,100,100,100,2,1,1
2193,0,51,0,0,1,0,0,1,50,NA,NA,NA,NA,0,0
49890,1,43,1,0,1,0,0,1,0,NA,NA,NA,NA,0,0
66731,1,43,0,0,1,0,0,1,0,NA,NA,NA,NA,0,0
5448,1,58,1,0,1,0,0,0,0,100,50,100,3,1,1
13766,0,32,1,1,0,0,1,0,50,NA,NA,NA,NA,0,0
41658,1,33,0,0,1,0,0,0,100,NA,NA,NA,NA,0,0
49935,0,44,0,0,1,0,0,0,0,NA,NA,NA,NA,0,0
46175,0,40,1,0,1,0,0,1,50,50,50,50,3,1,1
53728,0,41,0,0,1,0,0,0,100,51,69,50,3,1,1
20337,0,68,1,0,1,0,0,1,100,64,50,50,2,1,1
37983,1,35,1,1,0,0,1,0,50,NA,NA,NA,NA,0,0
35600,0,25,1,1,0,0,1,0,10,NA,NA,NA,NA,0,0
3939,0,19,0,1,0,0,1,0,7,NA,NA,NA,NA,0,0
14931,1,56,1,1,0,0,1,0,50,50,56,59,0,1,1
1933,1,66,1,0,0,1,1,0,100,NA,NA,NA,NA,0,0
53437,1,42,0,0,0,1,0,1,100,NA,NA,NA,NA,0,0
9145,0,34,0,1,0,0,1,0,15,NA,NA,NA,NA,0,0
8098,0,50,0,0,0,1,1,0,50,50,50,NA,NA,1,0
22469,0,51,0,0,1,0,0,1,50,50,50,50,0,1,1
5301,0,19,1,0,1,0,0,1,9,30,NA,19,-3,1,1
28319,0,64,1,1,0,0,1,0,0,NA,NA,NA,NA,0,0
32321,0,44,0,1,0,0,1,0,0,NA,NA,NA,NA,0,0
48663,0,50,1,1,0,0,1,0,81,NA,NA,NA,NA,0,0
50380,1,53,1,1,0,0,1,0,33,NA,NA,NA,NA,0,0
20673,0,41,1,0,0,1,0,1,5,37,50,38,0,1,1
47290,0,19,1,0,0,1,0,1,45,50,46,45,0,1,1
43121,0,55,1,1,0,0,1,0,50,NA,NA,NA,NA,0,0
38269,0,60,0,1,0,0,0,0,61,NA,NA,NA,NA,0,0
6498,0,23,0,1,0,0,1,0,50,23,27,20,1,1,1
47510,0,70,0,1,0,0,1,0,50,93,21,34,1,1,1
49455,0,51,1,1,0,0,1,0,50,20,18,38,1,1,1
43968,1,32,0,1,0,0,1,0,50,50,50,NA,NA,1,0
14534,1,53,1,1,0,0,1,0,0,NA,NA,NA,NA,0,0
8475,1,23,1,0,1,0,0,0,50,NA,NA,NA,NA,0,0
39403,1,36,1,1,0,0,1,0,50,NA,NA,NA,NA,0,0
50143,0,66,0,0,1,0,1,0,0,NA,NA,NA,NA,0,0
20551,1,24,0,1,0,0,1,0,50,NA,NA,NA,NA,0,0
33154,1,55,1,1,0,0,1,0,50,NA,NA,NA,NA,0,0
54857,1,22,0,1,0,0,1,0,35,NA,NA,NA,NA,0,0
57166,1,59,1,0,1,0,1,0,50,NA,NA,NA,NA,0,0
17002,1,40,1,1,0,0,1,0,100,NA,NA,NA,NA,0,0
15915,0,25,1,0,1,0,0,0,0,NA,NA,NA,NA,0,0
37909,1,20,1,0,1,0,0,0,60,NA,NA,NA,NA,0,0
66911,0,58,0,1,0,0,1,0,34,NA,NA,NA,NA,0,0
2069,0,71,0,0,0,1,1,0,82,50,75,50,2,1,1
7087,1,39,1,0,1,0,0,0,0,NA,NA,NA,NA,0,0
22957,1,42,0,1,0,0,0,0,49,NA,NA,NA,NA,0,0
6600,0,23,0,1,0,0,0,0,96,NA,NA,NA,NA,0,0
29572,1,58,0,0,1,0,0,0,5,NA,NA,NA,NA,0,0
44959,1,28,1,0,1,0,0,0,4,NA,NA,NA,NA,0,0
22461,1,37,0,1,0,0,1,0,43,73,69,64,3,1,1
15736,0,23,1,0,0,1,0,0,50,50,NA,NA,NA,1,0
62091,0,49,0,1,0,0,1,0,90,61,60,82,3,1,1
13369,0,29,1,1,0,0,1,0,50,75,NA,NA,NA,1,0
6289,1,45,1,0,1,0,0,0,0,0,0,0,-3,1,1
17396,1,52,1,1,0,0,1,0,70,85,92,90,3,1,1
38254,1,20,0,1,0,0,1,0,100,50,83,100,3,1,1
4597,1,73,0,1,0,0,1,0,86,50,0,30,1,1,1
2896,1,63,0,1,0,0,1,0,0,NA,NA,NA,NA,0,0
34593,1,30,1,1,0,0,1,0,6,NA,NA,NA,NA,0,0
39518,0,31,1,0,1,0,0,0,100,NA,NA,NA,NA,0,0
64012,0,30,1,0,1,0,0,0,45,NA,NA,NA,NA,0,0
36765,0,77,0,0,0,1,1,0,100,NA,NA,NA,NA,0,0
3995,0,67,1,0,0,1,1,0,90,NA,NA,NA,NA,0,0
17037,0,29,1,0,0,1,0,0,11,NA,NA,NA,NA,0,0
61425,1,19,0,1,0,0,1,0,19,NA,NA,NA,NA,0,0
49346,0,21,1,1,0,0,1,0,63,NA,NA,NA,NA,0,0
14593,1,27,0,0,1,0,1,0,0,NA,NA,NA,NA,0,0
5215,1,37,1,1,0,0,1,0,50,22,50,20,-3,1,1
56915,1,19,0,1,0,0,0,0,50,27,8,19,0,1,1
46637,1,55,0,1,0,0,1,0,50,NA,NA,NA,NA,0,0
33892,0,43,1,0,1,0,1,0,50,NA,NA,NA,NA,0,0
2766,0,57,0,0,1,0,0,0,50,NA,NA,NA,NA,0,0
39849,1,65,0,0,0,1,1,0,65,NA,NA,NA,NA,0,0
